Name,Position,Device,GUID,Parent GUID,MD5 Digest,Path Name,Kind,MIME Type,Date,Cellebrite deleted_state,Cellebrite id,Cellebrite Folder,Cellebrite type,Cellebrite Type,Cellebrite VideoCall,Cellebrite Title,Cellebrite LastVisited,Cellebrite Url,Cellebrite VisitCount,Contact Full Name,Contact Mobile Phone,MaximumLatitude,MinimumLatitude,MaximumLongitude,MinimumLongitude,Latitude,Longitude,iOS Message Remote Participants,iOS SMS Read,iOS First Message,iOS Last Message,Application Created,File Created,Communication Date,Cellebrite MetaData Modify time,Cellebrite MetaData DateTime,Cellebrite StartDate,Exif Date Time
net_rim_midp,2-0-4-26,BlackBerry Torch,ed8b5d30-b275-42a4-87f6-119d396e4a07,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,dcfdbabf-a8ea-46fa-a7f0-a333b772a554,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
microSD Smart Card Reader,2-0-4-27,BlackBerry Torch,61f68392-61ed-4489-82d8-0a509eb79a6e,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,0a9beece-51f0-4871-b859-610dd2e7f33c,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_crypto_keystore_browser,2-0-4-28,BlackBerry Torch,1c82a7c5-08a5-4576-8a0c-4364d7a76bad,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,031e571f-caf5-4f5b-97b6-a7990f53b3dc,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_device_api_games,2-0-4-29,BlackBerry Torch,475df2a5-7fc1-4f2e-9178-69297bc4e0a4,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,b19047f0-0d1d-4533-bb3f-f92f56816049,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_manage_connections_lib,2-0-4-30,BlackBerry Torch,b92475d8-678b-403f-9fd9-8e0fda35d4e6,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,e8f6f1d3-8db9-431b-9179-21832aa8a452,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_sync_ota,2-0-4-31,BlackBerry Torch,586cb0e3-c5c0-459b-b8b4-5dba30a767ea,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,fd8e5d7b-8602-4aab-89fd-b37075531d35,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_browser_wap_provisioning,2-0-4-32,BlackBerry Torch,da38fc5e-4966-4e2e-b223-039def60c562,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,1f52252f-3b8b-4dea-b3f2-48bf542fa34d,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_feeds_lib,2-0-4-33,BlackBerry Torch,f6ef1ebb-571b-410e-8b40-d9dcbfb882d6,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,a0182d55-3f89-4341-89c8-a94c5905ca68,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_tid,2-0-4-34,BlackBerry Torch,abff4442-4085-4a89-8963-8d26b406e121,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,e2689232-5466-4599-af2e-d559a2346a86,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_enterpriseconfig,2-0-4-35,BlackBerry Torch,033412d0-0ac7-438a-9f3c-0d02dc0f9bab,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,5ca0e6d2-1c1e-4587-964f-64c8f6c2acf1,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
BlackBerry Messenger,2-0-4-36,BlackBerry Torch,1d367ce9-4984-4104-aa01-f200cdbc9494,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,ff3c27f4-7dde-49aa-8811-b70114433919,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_font_misc,2-0-4-37,BlackBerry Torch,1028e50d-3867-44ab-9e82-30e41892cfd9,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,fc3a85f5-0f0e-4222-b03f-44ed56252e60,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
Buzzd,2-0-4-38,BlackBerry Torch,b532d091-4863-4d5f-a289-b2479ab07ff7,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,947e18e5-f818-42bc-93f2-32f3199686c5,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_travel_core,2-0-4-39,BlackBerry Torch,ad7c38da-aff5-4837-aa67-88d8fb2a7ab2,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,66eb6a13-6783-485d-8650-496194622bdb,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_timeddialog,2-0-4-40,BlackBerry Torch,44cbfe35-4c6d-4d06-b054-5055d010eff8,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,beb69706-7e87-4cc5-80d5-3d6b27ac5bc7,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_smartcard,2-0-4-41,BlackBerry Torch,84d3975a-8d4f-455f-bc46-2dfcbcbff793,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,25cda861-49b3-40cc-95d6-c611c467dfbf,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_cldc_io_4thpassb,2-0-4-42,BlackBerry Torch,d2bc4182-8aa3-4402-8b50-1233e95466c2,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,08f6e438-a088-4364-875e-b4e34d3b46af,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_data_provider_resources__es,2-0-4-43,BlackBerry Torch,90954799-b8f8-43a3-8838-d72531b90e06,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,5422cdeb-140e-432d-a5f2-2a4a04d26b51,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_qm_msn_resource_es,2-0-4-44,BlackBerry Torch,7d724d85-3910-4128-870b-95d64a4a05a8,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,5ec5952a-bcc8-452e-8d32-fdf754e3d1e2,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_messageprocessing_rss,2-0-4-45,BlackBerry Torch,42975ebb-9ecb-4ea6-b755-70dbcd810986,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,1d90247b-d1a9-46f1-846a-9c0c8a30bc30,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_secureemail_resource,2-0-4-46,BlackBerry Torch,cb096089-ea19-45c2-b3a6-622e5d53e25c,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,0cd70184-bb34-49d7-8a08-882c622d80c3,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
BlackBerry S/MIME Email Library,2-0-4-47,BlackBerry Torch,141dee33-b9d4-4850-aec8-a275f40d44c0,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,3ea05bdf-59d4-4e1f-80b6-f519bfc45f41,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_timezones,2-0-4-48,BlackBerry Torch,057498cc-287e-4f54-a27f-5e832a28afb2,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,73a8618d-b0fe-4438-a527-f164b5c031ba,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_vvm_help_html_new__en,2-0-4-49,BlackBerry Torch,65ad1cbc-7ced-4d70-afb9-a30cad5bf99b,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,89581df4-abf5-4a1b-8c01-1da368e72448,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_medialoader_toolkit_360x480_05,2-0-4-50,BlackBerry Torch,69ca0105-69bb-4c24-acf4-d9003fd61937,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Deleted,9b33171b-17b8-4ab6-a577-d09a5e450ba1,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bbapi_pim,2-0-4-51,BlackBerry Torch,2dfa2b09-c387-49a0-a95d-1fbd4ec264e8,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,0043f229-0502-47ea-bc27-8d2d264aba34,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_messaging,2-0-4-52,BlackBerry Torch,2aa1f778-de66-4012-8652-1e5473e813bd,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,d0df0ac2-f74b-4aab-8aa1-c4f21f5fd477,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_youtube_en_GB,2-0-4-53,BlackBerry Torch,193f4417-656d-4494-b1b5-6b760465d036,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,8b89f092-e478-40df-8897-2d86f3a2b87b,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_diagnostic_subsystem,2-0-4-54,BlackBerry Torch,e941b2a8-6235-43ec-a3b5-4a94dc1b5502,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,a263af35-4ea2-490e-8504-90d3c7e03145,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_crypto_pgp,2-0-4-55,BlackBerry Torch,2a5bfd7b-1b15-471c-904d-e58e508e5407,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,59e59c37-b790-439e-abc8-064cf57ad7c1,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_omadmcertificate,2-0-4-56,BlackBerry Torch,e85828d6-799c-4a59-b5a8-c0d2eefee14c,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,fcf06b2d-956f-4e3d-b7d8-763e22bb6f29,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_lbs_api_3,2-0-4-57,BlackBerry Torch,be326864-140d-493c-b6d3-c42a90dcecd1,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,5c771ced-c07c-4a50-ae08-89be796f1a61,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
AT&T Code Scanner,2-0-4-58,BlackBerry Torch,246b16bb-c815-46d5-af11-b56f59b4d483,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,1a5e73fe-98e2-4490-bf50-ef696663107a,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
DocsToGoCommon47,2-0-4-59,BlackBerry Torch,a1436b0c-5bf5-4195-9edd-aa083288601d,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,e8e2b590-4a04-4c62-a7a8-a6b49850d079,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bis_lib,2-0-4-60,BlackBerry Torch,8fa87a8e-e847-447b-9dd8-3f0418d58d2b,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,e79a4c4b-4452-400b-bd0b-7e40c871679f,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bbapi_browser,2-0-4-61,BlackBerry Torch,47341942-1f8f-4ef3-bb51-11dd42a39767,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,61baf433-2ea5-4565-90cd-fe048e7f0d44,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_data_provider,2-0-4-62,BlackBerry Torch,63dd52ca-4935-40c5-88fa-998dda9eb7f0,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,e2b721b5-e072-43e5-b464-ba3f9ddde3f4,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_nuance,2-0-4-63,BlackBerry Torch,715f375a-24d1-403a-aad1-c7f61cd19c89,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,ccb3aed2-196e-4bcb-baf7-445b22b515b9,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_crypto_1,2-0-4-64,BlackBerry Torch,6ac49ea7-98ed-4a2e-beda-31c3ad39b710,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,8d235d7f-a2c2-4c0f-b3ee-aa133e878a0d,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_browser_rendering_lib,2-0-4-65,BlackBerry Torch,ae14cf68-f681-4775-9b4a-b0a15497f30e,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,b110b956-2c89-4b4d-b12d-5d7e16772c71,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_appworld_bbid,2-0-4-66,BlackBerry Torch,2d4bafd0-a578-46dd-95be-71c257f777ec,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Deleted,afa52898-c838-4129-aa66-3c13dedc6d88,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_feeds_resource_en,2-0-4-67,BlackBerry Torch,8f9eb70e-a083-48e4-99e9-6afbcc27dfc6,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,53b7a9fa-9d33-4fa3-8ed5-6b5dd792e48c,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_qm_lib_barcode,2-0-4-68,BlackBerry Torch,add687c7-b07d-4a59-b4c0-96011026b342,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,e0637c92-a646-4fd6-9d28-e4dd635a4e40,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
Shazam,2-0-4-69,BlackBerry Torch,cbcfb603-8bf3-4525-8349-c432dd827c08,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,86d2ca09-51c6-4fe1-810d-027234b54870,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_gan_options,2-0-4-70,BlackBerry Torch,022ec728-77e7-40f6-ae7a-4d5ec936d1c0,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,847b47a8-72ba-4ed4-8182-4c3025d722e6,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
TTY Support,2-0-4-71,BlackBerry Torch,bad9bccd-44d1-478a-becb-6e6280de71b4,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,19663893-b3ff-44d7-93b8-fd9c7274fda9,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
FlurryAgentgeodelic,2-0-4-72,BlackBerry Torch,29c31ea6-d009-43b8-983a-3f15e7b29af9,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,9631146a-5cd4-4041-8210-380541198818,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
SlideshowToGo47Resource,2-0-4-73,BlackBerry Torch,c69b49a0-592e-42d6-8e03-c499422b1191,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,b6a9b6c1-57e9-475c-a42e-e804f366a532,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_tid_dynamic_ling_data_domain_names,2-0-4-74,BlackBerry Torch,6d16ec26-1134-4463-948c-d7e6c5e49c2c,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,422a2518-5839-4762-aff1-84bc83be0b0e,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_mime,2-0-4-75,BlackBerry Torch,7c47e1dd-9d8b-45f2-8b8c-58eae9ce0661,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,cd44e18f-e60d-4e3f-a957-2aad80e26bba,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_platform_resource,2-0-4-76,BlackBerry Torch,1f1b3c0c-e1aa-417c-93d3-83b7e4b363b4,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,077f8b25-e88a-4793-9209-a38d8c545709,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_drm_agent,2-0-4-77,BlackBerry Torch,c2e4a0a8-5d99-403b-a667-94748b2a9daf,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,24f60621-a1cf-4959-a269-28ca62a0a404,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_feeds_rss,2-0-4-78,BlackBerry Torch,c442292d-3f08-47f0-a743-8ff013126697,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,a71ef179-f341-4e80-b226-fd413c82d3fa,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_crypto_keystore_browser_certificate,2-0-4-79,BlackBerry Torch,d0d35195-3dcf-4b34-890c-a80491b8d8b2,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,bb41c86a-c651-47f5-abd5-662f079220ec,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_medialoader_accessibility,2-0-4-80,BlackBerry Torch,892cee50-1a09-4dfc-bece-c25aba4ff81a,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Deleted,3af5d8cf-2eab-410c-90a4-1a4663c5a37f,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_messagesearch_lib,2-0-4-81,BlackBerry Torch,f0b73465-4750-420b-84fa-35077a0edf92,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,de6a22bd-51c2-4ad3-a820-f91293d2ac8d,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_font_tahoma,2-0-4-82,BlackBerry Torch,89cafd88-68c6-4a9f-bac5-d23fb0a3bb5a,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,a60f5931-fbfc-4690-bbe8-c0addaf9e9a1,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
SecurIDLib,2-0-4-83,BlackBerry Torch,06a644bb-fba2-460c-87bc-00b530baabc1,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,27dd3b48-4f3b-4e2b-b416-e55031b65a6e,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_help_9800_series__en,2-0-4-84,BlackBerry Torch,530801fe-6742-46bd-9ff3-aaa01e5845af,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,00e1c699-9747-4899-9d78-f31d094a265b,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_device_apps_games_wordmole_resources__es,2-0-4-85,BlackBerry Torch,eb30a112-1ba4-40ed-9a74-53669db9061a,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,08939c09-be26-45ce-845d-ff62be26241c,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_appworld_eula,2-0-4-86,BlackBerry Torch,c529f7dd-eb26-4224-9ce9-1bf87cdf7152,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,d18b2349-91c1-45fe-beda-41c162da11cd,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
Where,2-0-4-87,BlackBerry Torch,2ebab289-60b9-4087-b33f-730aaaa38377,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,91eee349-d6ae-4228-b4bd-a16f08f4af9e,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
net_rim_bb_task,2-0-4-88,BlackBerry Torch,aabbdd53-c681-4134-b36e-d3004e0f595f,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,4a125147-4e09-4f87-842f-f340f141dce7,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
Phone,2-0-4-89,BlackBerry Torch,a1d77db6-3d3d-4c79-b350-f8c544565477,d44a2a1e-4a82-4c6d-9020-4547bcb40dc0,,/BlackBerry Torch 9800 Physical/BlackBerry Torch 9800 Physical.ufdr/Installed application,Other Document,application/x-application,,Intact,67ce7618-5177-4904-936e-2ac9a34f0cb0,,InstalledApplication,,,,,,,,,,,,,,,,,,,,,,,,,
